city,prop_id,facility_type,floor_area,site_eui
San Francisco,447,Office,77536,37.7
San Francisco,448,Multifamily Housing,65285,41.7
San Francisco,449,Multifamily Housing,19084,48.2
San Francisco,450,Multifamily Housing,690000,62.1
San Francisco,451,Multifamily Housing,76608,42.1
San Francisco,452,Office,113000,85.6
San Francisco,453,Multifamily Housing,75939,6.6
San Francisco,454,Office,16162,19.9
San Francisco,455,Office,10450,25.4
San Francisco,456,Office,23177,53.7
San Francisco,457,Office,50993,35.2
San Francisco,458,Office,28000,21.8
San Francisco,459,Office,15000,25.9
San Francisco,460,Office,16900,63.5
San Francisco,461,Office,75272,67.5
San Francisco,462,Multifamily Housing,53461,7.3
San Francisco,463,Office,13000,20.4
San Francisco,464,Multifamily Housing,106890,48.1
San Francisco,465,Multifamily Housing,180656,37.2
San Francisco,466,Office,588929,43.9
San Francisco,467,Office,28660,39.1
San Francisco,468,Office,65000,71.3
San Francisco,469,Office,79837,40.9
San Francisco,470,Office,10800,30
San Francisco,471,Multifamily Housing,1044955,31.2
San Francisco,472,Office,92065,88.2
San Francisco,473,Office,14000,15.8
San Francisco,474,Office,35415,44.9
San Francisco,475,Office,20154,80.1
San Francisco,476,Office,60766,3.3
San Francisco,477,Office,19322,21.4
San Francisco,478,Office,22746,30.4
San Francisco,479,Office,91995,20.8
San Francisco,480,Office,40200,29.6
San Francisco,481,Multifamily Housing,88860,31.5
San Francisco,482,Multifamily Housing,156227,32.2
San Francisco,483,Multifamily Housing,77963,40.4
San Francisco,484,Office,20986,20.5
San Francisco,485,Office,119099,38.8
San Francisco,486,Office,72514,36.3
San Francisco,487,Multifamily Housing,155225,16
San Francisco,488,Office,14500,55.1
San Francisco,489,Multifamily Housing,115075,46.8
San Francisco,490,Office,14384,57.2
San Francisco,491,Office,64048,47.9
San Francisco,492,Multifamily Housing,148706,30.9
San Francisco,493,Multifamily Housing,234000,47.7
San Francisco,494,Office,18300,5.5
San Francisco,495,Office,350084,52.7
San Francisco,496,Office,246955,55
San Francisco,497,Office,21114,49.3
San Francisco,498,Office,89669,35.2
San Francisco,499,Office,43354,25.6
San Francisco,500,Office,130469,46.1
San Francisco,501,Multifamily Housing,74500,43.5
San Francisco,502,Multifamily Housing,288881,31
San Francisco,503,Office,28722,25
San Francisco,504,Office,24757,161.5
San Francisco,505,Office,93140,48.8
San Francisco,506,Multifamily Housing,62400,56.2
San Francisco,507,Office,10526,1.6
San Francisco,508,Office,18840,76.2
San Francisco,509,Office,607757,59.6
San Francisco,510,Office,325006,42.1
San Francisco,511,Office,116495,82
San Francisco,512,Office,38795,23.6
San Francisco,513,Multifamily Housing,97000,52.7
San Francisco,514,Multifamily Housing,69160,34.5
San Francisco,515,Office,47733,34.4
San Francisco,516,Office,164963,43.2
San Francisco,517,Multifamily Housing,85460,35.1
San Francisco,518,Office,91299,54.9
San Francisco,519,Office,204740,27.5
San Francisco,520,Office,95070,49.7
San Francisco,521,Office,30750,34
San Francisco,522,Multifamily Housing,101500,57.5
San Francisco,523,Multifamily Housing,54940,54.3
San Francisco,524,Office,43969,79.3
San Francisco,525,Multifamily Housing,178750,41.5
San Francisco,526,Office,47618,39.3
