city,prop_id,facility_type,floor_area,site_eui
Denver,249,Multifamily Housing,68240,80.6
Denver,250,Multifamily Housing,68295,82.2
Denver,251,Multifamily Housing,68320,86.1
Denver,252,Multifamily Housing,68706,67.3
Denver,253,Multifamily Housing,68964,47.4
Denver,254,Multifamily Housing,69087,99.4
Denver,255,Multifamily Housing,69366,74.7
Denver,256,Multifamily Housing,69600,110.4
Denver,257,Multifamily Housing,69681,114.5
Denver,258,Multifamily Housing,70446,39
Denver,259,Multifamily Housing,70603,36.2
Denver,260,Multifamily Housing,70672,76.1
Denver,261,Multifamily Housing,71532,33.2
Denver,262,Multifamily Housing,72000,65.7
Denver,263,Multifamily Housing,73200,117.4
Denver,264,Multifamily Housing,73500,116.8
Denver,265,Multifamily Housing,74361,66.1
Denver,266,Multifamily Housing,74449,64.8
Denver,267,Multifamily Housing,74953,48.1
Denver,268,Multifamily Housing,75000,66.1
Denver,269,Multifamily Housing,75319,113
Denver,270,Multifamily Housing,75427,61.8
Denver,271,Multifamily Housing,76342,59.2
Denver,272,Multifamily Housing,76754,48
Denver,273,Multifamily Housing,78371,37.1
Denver,274,Multifamily Housing,78402,54.1
Denver,275,Multifamily Housing,79674,93.2
Denver,276,Multifamily Housing,80000,62.4
Denver,277,Multifamily Housing,81354,88.9
Denver,278,Multifamily Housing,81718,69.3
Denver,279,Multifamily Housing,82129,77.2
Denver,280,Multifamily Housing,82475,68.5
Denver,281,Multifamily Housing,82750,51
Denver,282,Multifamily Housing,82797,88.9
Denver,283,Multifamily Housing,84008,157.6
Denver,284,Multifamily Housing,84326,62.9
Denver,285,Multifamily Housing,84437,86.9
Denver,286,Multifamily Housing,85751,77.5
Denver,287,Multifamily Housing,86760,82.8
Denver,288,Multifamily Housing,86996,85.8
Denver,289,Multifamily Housing,87258,46.1
Denver,290,Multifamily Housing,87588,61.1
Denver,291,Multifamily Housing,88250,70.8
Denver,292,Multifamily Housing,88511,82.7
Denver,293,Multifamily Housing,88549,62.3
Denver,294,Multifamily Housing,89740,59.4
Denver,295,Multifamily Housing,89759,76.3
Denver,296,Multifamily Housing,90000,52
Denver,297,Multifamily Housing,90283,47.6
Denver,298,Multifamily Housing,91052,68.5
Denver,299,Multifamily Housing,91624,66.2
Denver,300,Multifamily Housing,91900,64.3
Denver,301,Multifamily Housing,93033,42.4
Denver,302,Multifamily Housing,93794,52.9
Denver,303,Multifamily Housing,94000,52.6
Denver,304,Multifamily Housing,94070,84.2
Denver,305,Multifamily Housing,94134,73.6
Denver,306,Multifamily Housing,94269,91
Denver,307,Multifamily Housing,94485,33.5
Denver,308,Multifamily Housing,94600,65.4
Denver,309,Multifamily Housing,96000,46.8
Denver,310,Multifamily Housing,96271,67.8
Denver,311,Multifamily Housing,97592,134.4
Denver,312,Multifamily Housing,97956,60.5
Denver,313,Multifamily Housing,98041,37.5
Denver,314,Multifamily Housing,99706,78.2
Denver,315,Multifamily Housing,100378,107.4
Denver,316,Multifamily Housing,100485,54.7
Denver,317,Multifamily Housing,100500,77.5
Denver,318,Multifamily Housing,103437,105.7
Denver,319,Multifamily Housing,103693,58.7
Denver,320,Multifamily Housing,104640,48
Denver,321,Multifamily Housing,104712,106.5
Denver,322,Multifamily Housing,104712,103.3
Denver,323,Multifamily Housing,107059,109.9
Denver,324,Multifamily Housing,109122,90.2
Denver,325,Multifamily Housing,109867,55
Denver,326,Multifamily Housing,110987,87.1
Denver,327,Multifamily Housing,113456,56.5
Denver,328,Multifamily Housing,116168,70.3
Denver,329,Multifamily Housing,117550,62.3
Denver,330,Multifamily Housing,117649,47.8
Denver,331,Multifamily Housing,118139,77.1
Denver,332,Multifamily Housing,118617,75.8
Denver,333,Multifamily Housing,118668,57.1
Denver,334,Multifamily Housing,118935,79.1
Denver,335,Multifamily Housing,119010,43.3
Denver,336,Multifamily Housing,120250,58.2
Denver,337,Multifamily Housing,120602,24
Denver,338,Multifamily Housing,121965,81.7
Denver,339,Multifamily Housing,122056,72.5
Denver,340,Multifamily Housing,123042,93.8
Denver,341,Multifamily Housing,123084,30.6
Denver,342,Multifamily Housing,123354,79.1
Denver,343,Multifamily Housing,124813,69.3
Denver,344,Multifamily Housing,125000,82.4
Denver,345,Multifamily Housing,125989,36.4
Denver,346,Multifamily Housing,127228,111.7
Denver,347,Multifamily Housing,127525,35.5
Denver,348,Multifamily Housing,128000,60.2
Denver,349,Multifamily Housing,128315,74.1
Denver,350,Multifamily Housing,134995,61.8
Denver,351,Multifamily Housing,136207,55.1
Denver,352,Multifamily Housing,136675,41.4
Denver,353,Multifamily Housing,138000,69.9
Denver,354,Multifamily Housing,138477,51.4
Denver,355,Multifamily Housing,138915,46.9
Denver,356,Multifamily Housing,142190,59.1
Denver,357,Multifamily Housing,143000,57
Denver,358,Multifamily Housing,143836,60.7
Denver,359,Multifamily Housing,144093,56.9
Denver,360,Multifamily Housing,145201,95
Denver,361,Multifamily Housing,146484,53.9
Denver,362,Multifamily Housing,147212,46.4
Denver,363,Multifamily Housing,149374,81.6
Denver,364,Multifamily Housing,154255,53.6
Denver,365,Multifamily Housing,154300,66.1
Denver,366,Multifamily Housing,155586,100.3
Denver,367,Multifamily Housing,155744,85.9
Denver,368,Multifamily Housing,156616,41.3
Denver,369,Multifamily Housing,157637,86.9
Denver,370,Multifamily Housing,160068,49.7
Denver,371,Multifamily Housing,163873,72.1
Denver,372,Multifamily Housing,164182,63.8
Denver,373,Multifamily Housing,164192,52
Denver,374,Multifamily Housing,164765,32
Denver,375,Multifamily Housing,165164,85.9
Denver,376,Multifamily Housing,165366,72.1
Denver,377,Multifamily Housing,167468,75.5
Denver,378,Multifamily Housing,170873,65.2
Denver,379,Multifamily Housing,171185,88.1
Denver,380,Multifamily Housing,173338,60.2
Denver,381,Multifamily Housing,174000,33.6
Denver,382,Multifamily Housing,175359,85.5
Denver,383,Multifamily Housing,175833,42.3
Denver,384,Multifamily Housing,176480,74.6
Denver,385,Multifamily Housing,177069,61.1
Denver,386,Multifamily Housing,183360,88.6
Denver,387,Multifamily Housing,183909,45.5
Denver,388,Multifamily Housing,187392,44.4
Denver,389,Multifamily Housing,188758,65.7
Denver,390,Multifamily Housing,189228,73.8
Denver,391,Multifamily Housing,189677,59.1
Denver,392,Multifamily Housing,196247,44.5
Denver,393,Multifamily Housing,200844,45
Denver,394,Multifamily Housing,201001,49.8
Denver,395,Multifamily Housing,202440,41
Denver,396,Multifamily Housing,202454,71.5
Denver,397,Multifamily Housing,206006,31
Denver,398,Multifamily Housing,208537,47.2
Denver,399,Multifamily Housing,210000,37.5
Denver,400,Multifamily Housing,213267,67.9
Denver,401,Multifamily Housing,214193,53.2
Denver,402,Multifamily Housing,215787,98.2
Denver,403,Multifamily Housing,217304,83.1
Denver,404,Multifamily Housing,222977,76.9
Denver,405,Multifamily Housing,234303,56.9
Denver,406,Multifamily Housing,234412,42.4
Denver,407,Multifamily Housing,234900,64.5
Denver,408,Multifamily Housing,236166,77.2
Denver,409,Multifamily Housing,236609,44
Denver,410,Multifamily Housing,239778,65.8
Denver,411,Multifamily Housing,240537,64
Denver,412,Multifamily Housing,240607,92.8
Denver,413,Multifamily Housing,243580,86.8
Denver,414,Multifamily Housing,244700,39.8
Denver,415,Multifamily Housing,245762,64.9
Denver,416,Multifamily Housing,250597,73.5
Denver,417,Multifamily Housing,250913,78
Denver,418,Multifamily Housing,252828,59.9
Denver,419,Multifamily Housing,253174,71
Denver,420,Multifamily Housing,253857,52.2
Denver,421,Multifamily Housing,256425,52.7
Denver,422,Multifamily Housing,256805,74.4
Denver,423,Multifamily Housing,257477,53
Denver,424,Multifamily Housing,258660,64.4
Denver,425,Multifamily Housing,264445,50.1
Denver,426,Multifamily Housing,265436,39.1
Denver,427,Multifamily Housing,265615,41.3
Denver,428,Multifamily Housing,266465,49.9
Denver,429,Multifamily Housing,268406,92.1
Denver,430,Multifamily Housing,272199,60.9
Denver,431,Multifamily Housing,275536,49.7
Denver,432,Multifamily Housing,275559,62.9
Denver,433,Multifamily Housing,275643,69.4
Denver,434,Multifamily Housing,278285,68.1
Denver,435,Multifamily Housing,293741,53.5
Denver,436,Multifamily Housing,293888,87.4
Denver,437,Multifamily Housing,294971,82
Denver,438,Multifamily Housing,295267,40.6
Denver,439,Multifamily Housing,297280,58
Denver,440,Multifamily Housing,298753,61.2
Denver,441,Multifamily Housing,310301,71.2
Denver,442,Multifamily Housing,315163,65.1
Denver,443,Multifamily Housing,317294,36.1
Denver,444,Multifamily Housing,322000,37.8
Denver,445,Multifamily Housing,325000,87
Denver,446,Multifamily Housing,328373,74.2
Denver,447,Multifamily Housing,329538,57.7
Denver,448,Multifamily Housing,331480,73.4
Denver,449,Multifamily Housing,341493,52.8
Denver,450,Multifamily Housing,342033,61.1
Denver,451,Multifamily Housing,342682,36.4
Denver,452,Multifamily Housing,346264,39.3
Denver,453,Multifamily Housing,350023,29.5
Denver,454,Multifamily Housing,351081,44
Denver,455,Multifamily Housing,352056,53.9
Denver,456,Multifamily Housing,356956,34.6
Denver,457,Multifamily Housing,358390,51
Denver,458,Multifamily Housing,362430,43.7
Denver,459,Multifamily Housing,363062,84.2
Denver,460,Multifamily Housing,364000,45.8
Denver,461,Multifamily Housing,364921,49.5
Denver,462,Multifamily Housing,371073,50.3
Denver,463,Multifamily Housing,373403,53.1
Denver,464,Multifamily Housing,375320,48
Denver,465,Multifamily Housing,389411,81.6
Denver,466,Multifamily Housing,391543,38.1
Denver,467,Multifamily Housing,409416,76.1
Denver,468,Multifamily Housing,412015,93.9
Denver,469,Multifamily Housing,412856,79.2
Denver,470,Multifamily Housing,425288,64.3
Denver,471,Multifamily Housing,427702,32.3
Denver,472,Multifamily Housing,428106,39.5
Denver,473,Multifamily Housing,472693,43.2
Denver,474,Multifamily Housing,476641,41.6
Denver,475,Multifamily Housing,480668,26.4
Denver,476,Multifamily Housing,503065,35.9
Denver,477,Multifamily Housing,516825,68.7
Denver,478,Multifamily Housing,584398,54.9
Denver,479,Multifamily Housing,627818,29.6
Denver,480,Multifamily Housing,634450,73.5
Denver,481,Multifamily Housing,708773,75
Denver,482,Multifamily Housing,837250,50.5
Denver,483,Multifamily Housing,25000,105
Denver,484,Multifamily Housing,25054,89.9
Denver,485,Multifamily Housing,25058,46.1
Denver,486,Multifamily Housing,25058,49.6
Denver,487,Multifamily Housing,25085,89.1
Denver,488,Multifamily Housing,25180,47.9
Denver,489,Multifamily Housing,25180,44
Denver,490,Multifamily Housing,25180,50.2
Denver,491,Multifamily Housing,25180,52.5
Denver,492,Multifamily Housing,25180,43.9
Denver,493,Multifamily Housing,25314,42.4
Denver,494,Multifamily Housing,25672,53.6
Denver,495,Multifamily Housing,25672,49.1
Denver,496,Multifamily Housing,25672,53.8
Denver,497,Multifamily Housing,25672,51.9
Denver,498,Multifamily Housing,26000,53.4
Denver,499,Multifamily Housing,26048,35.7
Denver,500,Multifamily Housing,26400,55.6
Denver,501,Multifamily Housing,26504,49.8
Denver,502,Multifamily Housing,26736,71.9
Denver,503,Multifamily Housing,26790,65.7
Denver,504,Multifamily Housing,27000,65.2
Denver,505,Multifamily Housing,27136,79.4
Denver,506,Multifamily Housing,27209,80.9
Denver,507,Multifamily Housing,27378,31.5
Denver,508,Multifamily Housing,27483,37.4
Denver,509,Multifamily Housing,27576,36.1
Denver,510,Multifamily Housing,27790,65.7
Denver,511,Multifamily Housing,27800,32.9
Denver,512,Multifamily Housing,28000,57.3
Denver,513,Multifamily Housing,28000,73.8
Denver,514,Multifamily Housing,28134,47.7
Denver,515,Multifamily Housing,28152,65.4
Denver,516,Multifamily Housing,29116,56
Denver,517,Multifamily Housing,29450,74.8
Denver,518,Multifamily Housing,29495,56.2
Denver,519,Multifamily Housing,29664,52.7
Denver,520,Multifamily Housing,29700,66.3
Denver,521,Multifamily Housing,29766,50.7
Denver,522,Multifamily Housing,29851,61.3
Denver,523,Multifamily Housing,30687,39.2
Denver,524,Multifamily Housing,30687,40.5
Denver,525,Multifamily Housing,30687,37.6
Denver,526,Multifamily Housing,30899,60.7
Denver,527,Multifamily Housing,30941,29
Denver,528,Multifamily Housing,31166,93.1
Denver,529,Multifamily Housing,31341,54.7
Denver,530,Multifamily Housing,31633,81
Denver,531,Multifamily Housing,31734,47.8
Denver,532,Multifamily Housing,31876,59.8
Denver,533,Multifamily Housing,31903,85
Denver,534,Multifamily Housing,32121,59.1
Denver,535,Multifamily Housing,32652,35
Denver,536,Multifamily Housing,33075,52.7
Denver,537,Multifamily Housing,33208,41.1
Denver,538,Multifamily Housing,33469,45.4
Denver,539,Multifamily Housing,33990,39.1
Denver,540,Multifamily Housing,34220,40.1
Denver,541,Multifamily Housing,34221,31.9
Denver,542,Multifamily Housing,35000,49.6
Denver,543,Multifamily Housing,35516,103.4
Denver,544,Multifamily Housing,35643,38.4
Denver,545,Multifamily Housing,35725,41.3
Denver,546,Multifamily Housing,35780,60
Denver,547,Multifamily Housing,36100,75.2
Denver,548,Multifamily Housing,36258,38.5
Denver,549,Multifamily Housing,36666,51.6
