city,prop_id,facility_type,floor_area,site_eui
New York City,413,Office,62000,23.5
New York City,414,Office,40774,56.9
New York City,415,Office,30000,50.6
New York City,416,Office,51600,39
New York City,417,Office,48450,48.5
New York City,418,Office,159000,64.8
New York City,419,Office,84000,26.5
New York City,420,Office,36557,78
New York City,421,Office,75509,106.9
New York City,422,Office,40000,27
New York City,423,Office,54483,57
New York City,424,Office,68602,113.7
New York City,425,Office,32253,45
New York City,426,Office,27240,108.8
New York City,427,Office,42864,35.9
New York City,428,Office,36550,104.4
New York City,429,Office,34794,162.6
New York City,430,Office,28128,43.7
New York City,431,Office,30000,41.2
New York City,432,Office,43365,7.9
New York City,433,Office,66600,65.9
New York City,434,Office,96000,17.8
New York City,435,Office,42817,50.1
New York City,436,Office,36149,51.6
New York City,437,Office,72179,43.9
New York City,438,Office,36846,47.3
New York City,439,Office,45000,54.7
New York City,440,Office,37918,54.6
New York City,441,Office,26628,57.7
New York City,442,Office,46333,102.4
New York City,443,Office,39455,2
New York City,444,Office,49244,75.4
New York City,445,Office,84550,44.9
New York City,446,Office,32500,44
New York City,447,Office,35400,55.7
New York City,448,Office,30000,98.5
New York City,449,Office,30000,59.2
New York City,450,Office,31850,21
New York City,451,Office,45000,53.9
New York City,452,Office,47734,99.7
New York City,453,Office,45700,58.5
New York City,454,Office,37100,68.7
New York City,455,Office,33667,129.8
New York City,456,Office,61252,89.9
New York City,457,Office,40104,138.7
New York City,458,Office,36235,101.1
New York City,459,Office,56100,50.6
New York City,460,Office,62000,114.9
New York City,461,Office,91332,11.2
New York City,462,Office,139823,43.2
New York City,463,Office,32000,61.5
New York City,464,Office,119341,71.3
New York City,465,Office,113473,76.2
New York City,466,Office,62000,92.6
New York City,467,Office,111000,41.8
New York City,468,Office,60841,2.5
New York City,469,Office,40000,26.3
New York City,470,Office,71550,80.9
New York City,471,Office,77200,78.6
New York City,472,Office,69046,64.1
New York City,473,Office,77264,101.8
New York City,474,Office,65587,110.7
New York City,475,Office,113231,40.7
New York City,476,Office,33397,29.2
New York City,477,Office,56345,42.2
New York City,478,Office,89311,97.1
New York City,479,Office,93838,80.7
New York City,480,Office,66800,53
New York City,481,Office,71000,33.9
New York City,482,Office,29100,81.8
New York City,483,Office,26400,479.9
New York City,484,Office,33837,59.6
New York City,485,Office,98375,87.8
New York City,486,Office,139780,70.3
New York City,487,Office,88160,66.1
New York City,488,Office,64000,34
New York City,489,Office,100000,74
New York City,490,Multifamily Housing,80000,52.5
New York City,491,Multifamily Housing,36416,20.7
New York City,492,Multifamily Housing,48166,47.6
New York City,493,Multifamily Housing,35982,10.9
New York City,494,Multifamily Housing,45266,7.2
New York City,495,Multifamily Housing,34398,41.4
New York City,496,Multifamily Housing,25065,104.1
New York City,497,Multifamily Housing,30000,115.7
New York City,498,Multifamily Housing,46332,95.3
New York City,499,Multifamily Housing,95600,68.9
New York City,500,Multifamily Housing,130333,60.6
New York City,501,Multifamily Housing,67142,71.3
New York City,502,Multifamily Housing,82600,67.5
New York City,503,Multifamily Housing,88700,55.7
New York City,504,Multifamily Housing,58800,58.7
New York City,505,Multifamily Housing,15840,26.5
New York City,506,Multifamily Housing,119452,78.1
New York City,507,Multifamily Housing,106862,76.2
New York City,508,Multifamily Housing,72000,78.5
New York City,509,Multifamily Housing,61000,70.5
New York City,510,Multifamily Housing,20330,77.3
New York City,511,Multifamily Housing,99000,79.1
New York City,512,Multifamily Housing,110378,72.4
New York City,513,Multifamily Housing,58800,70.7
New York City,514,Multifamily Housing,54678,104.6
New York City,515,Multifamily Housing,63000,60.8
New York City,516,Multifamily Housing,72146,85.1
New York City,517,Multifamily Housing,58800,54.4
New York City,518,Multifamily Housing,78253,75.3
New York City,519,Multifamily Housing,43630,83.9
New York City,520,Multifamily Housing,44000,95.1
New York City,521,Multifamily Housing,80500,59.4
New York City,522,Multifamily Housing,105000,77.2
New York City,523,Multifamily Housing,59312,90.2
New York City,524,Multifamily Housing,34400,90.8
New York City,525,Multifamily Housing,30720,113.5
New York City,526,Multifamily Housing,34000,80
New York City,527,Multifamily Housing,41760,72.1
New York City,528,Multifamily Housing,25157,120.5
New York City,529,Multifamily Housing,30155,111.1
New York City,530,Multifamily Housing,31665,22.1
New York City,531,Multifamily Housing,48800,95.3
New York City,532,Multifamily Housing,34720,113
New York City,533,Multifamily Housing,15840,183.7
New York City,534,Multifamily Housing,32590,144.2
New York City,535,Multifamily Housing,41452,105.2
New York City,536,Multifamily Housing,23505,142.8
New York City,537,Multifamily Housing,40800,13.4
New York City,538,Multifamily Housing,40800,175.4
New York City,539,Multifamily Housing,24000,136.2
New York City,540,Multifamily Housing,30400,63
New York City,541,Multifamily Housing,29932,121
New York City,542,Multifamily Housing,22120,104
New York City,543,Multifamily Housing,14490,74
New York City,544,Multifamily Housing,54600,94.2
New York City,545,Multifamily Housing,29800,180.5
New York City,546,Multifamily Housing,64381,88.8
New York City,547,Multifamily Housing,111102,54.5
New York City,548,Multifamily Housing,36930,99.6
New York City,549,Multifamily Housing,130719,58.5
New York City,550,Multifamily Housing,33540,8
New York City,551,Multifamily Housing,35056,15
New York City,552,Multifamily Housing,49665,11.5
New York City,553,Multifamily Housing,35045,14.6
New York City,554,Multifamily Housing,49181,62.6
New York City,555,Multifamily Housing,34738,24.7
New York City,556,Multifamily Housing,46198,13.9
New York City,557,Multifamily Housing,58388,13.6
New York City,558,Multifamily Housing,36903,74.2
New York City,559,Multifamily Housing,36765,14.7
New York City,560,Multifamily Housing,45496,29.9
New York City,561,Multifamily Housing,33170,10.3
New York City,562,Multifamily Housing,79467,91
New York City,563,Multifamily Housing,33219,46.5
New York City,564,Multifamily Housing,47069,70.1
New York City,565,Multifamily Housing,53500,93.5
New York City,566,Multifamily Housing,44405,23.8
New York City,567,Multifamily Housing,64895,114.8
New York City,568,Multifamily Housing,93000,97.3
New York City,569,Multifamily Housing,97000,155.5
New York City,570,Multifamily Housing,70704,95.4
