city,prop_id,facility_type,floor_area,site_eui
Seattle,578,Multifamily Housing,52763,34
Seattle,579,Multifamily Housing,51203,60
Seattle,580,Multifamily Housing,58735,39.1
Seattle,581,Multifamily Housing,23293,35.4
Seattle,582,Multifamily Housing,31455,65.7
Seattle,583,Multifamily Housing,21723,24.7
Seattle,584,Multifamily Housing,24939,24.8
Seattle,585,Multifamily Housing,76966,38.3
Seattle,586,Multifamily Housing,25885,27.8
Seattle,587,Multifamily Housing,118154,42.8
Seattle,588,Multifamily Housing,61715,30.1
Seattle,589,K-12 School,62078,33
Seattle,590,Multifamily Housing,62665,45.8
Seattle,591,Multifamily Housing,29492,19.6
Seattle,592,Multifamily Housing,62820,25.1
Seattle,593,Multifamily Housing,27076,25.2
Seattle,594,Multifamily Housing,48150,27.4
Seattle,595,Multifamily Housing,59227,38.3
Seattle,596,Multifamily Housing,25248,73.1
Seattle,597,Multifamily Housing,28380,24.3
Seattle,598,Multifamily Housing,24783,60.6
Seattle,599,Multifamily Housing,37767,33.8
Seattle,600,Multifamily Housing,26044,42.2
Seattle,601,Multifamily Housing,36926,37.4
Seattle,602,Multifamily Housing,84138,51.1
Seattle,603,Multifamily Housing,28284,64.9
Seattle,604,Multifamily Housing,21376,66.2
Seattle,605,Multifamily Housing,26678,63.2
Seattle,606,K-12 School,32691,34.7
Seattle,607,Multifamily Housing,40758,32.1
Seattle,608,Multifamily Housing,24540,29.7
Seattle,609,Multifamily Housing,32738,59.6
Seattle,610,Multifamily Housing,219874,75.6
Seattle,611,Multifamily Housing,66096,57.3
Seattle,612,Multifamily Housing,190610,88.3
Seattle,613,Multifamily Housing,50028,32.3
Seattle,614,Multifamily Housing,42093,35.6
Seattle,615,Multifamily Housing,23271,20.6
Seattle,616,Multifamily Housing,30542,28.4
Seattle,617,Multifamily Housing,34368,30.5
Seattle,618,Multifamily Housing,108228,38.8
Seattle,619,Multifamily Housing,20639,41.4
Seattle,620,Multifamily Housing,31682,28.8
Seattle,621,Multifamily Housing,31017,34
Seattle,622,K-12 School,95501,28.7
Seattle,623,Office,82234,41.2
Seattle,624,Multifamily Housing,106182,16.2
Seattle,625,Multifamily Housing,56144,27
Seattle,626,Multifamily Housing,37885,34.2
Seattle,627,Multifamily Housing,24330,34.8
Seattle,628,Multifamily Housing,27683,41.1
Seattle,629,Multifamily Housing,20148,52.7
Seattle,630,Office,126842,51.9
Seattle,631,Office,20500,58.3
Seattle,632,Multifamily Housing,246019,71
Seattle,633,Multifamily Housing,35512,24.4
Seattle,634,K-12 School,23190,73.6
Seattle,635,Multifamily Housing,40326,34.8
Seattle,636,Multifamily Housing,31248,24.3
Seattle,637,Office,39760,83.8
Seattle,638,Multifamily Housing,89867,34.5
Seattle,639,Office,20678,47.3
Seattle,640,K-12 School,28820,91.9
Seattle,641,Multifamily Housing,41316,38.2
Seattle,642,Multifamily Housing,21600,24.1
Seattle,643,K-12 School,48789,20.6
Seattle,644,Multifamily Housing,89974,19.6
Seattle,645,K-12 School,33105,60.9
Seattle,646,Office,40029,36.4
Seattle,647,Office,25872,64.6
Seattle,648,Office,25872,74.6
Seattle,649,Office,21436,18.7
Seattle,650,Multifamily Housing,22448,22.3
Seattle,651,Office,27526,34.1
Seattle,652,Multifamily Housing,45956,26.2
Seattle,653,Multifamily Housing,86358,35.5
Seattle,654,Office,23307,66.4
Seattle,655,Multifamily Housing,55882,107.4
Seattle,656,Multifamily Housing,40109,54.1
Seattle,657,Multifamily Housing,99450,39.7
Seattle,658,Multifamily Housing,32760,36.5
Seattle,659,Multifamily Housing,96980,63.1
Seattle,660,Office,25920,85.7
Seattle,661,Multifamily Housing,32460,66.8
Seattle,662,Multifamily Housing,90920,55.2
Seattle,663,Multifamily Housing,632849,41.5
Seattle,664,Office,22667,174.8
Seattle,665,Multifamily Housing,36660,27.9
