city,prop_id,facility_type,floor_area,site_eui
Philadelphia,239,Multifamily Housing,485155,21.2
Philadelphia,240,Multifamily Housing,518241,156
Philadelphia,241,K-12 School,61000,123.3
Philadelphia,242,K-12 School,94000,76.9
Philadelphia,243,Office,721408,61.4
Philadelphia,244,Multifamily Housing,67493,52.8
Philadelphia,245,Multifamily Housing,194062,39.7
Philadelphia,246,Office,988092,67.9
Philadelphia,247,Multifamily Housing,105600,85.1
Philadelphia,248,K-12 School,138000,48.4
Philadelphia,249,Multifamily Housing,55500,27.4
Philadelphia,250,Multifamily Housing,269842,52.4
Philadelphia,251,K-12 School,55600,411.4
Philadelphia,252,Multifamily Housing,196587,48.3
Philadelphia,253,Multifamily Housing,114000,58.3
Philadelphia,254,Office,686503,89.2
Philadelphia,255,K-12 School,173000,29
Philadelphia,256,Office,248000,52.3
Philadelphia,257,Office,270210,68.7
Philadelphia,258,K-12 School,67795,55
Philadelphia,259,Multifamily Housing,189200,41.1
Philadelphia,260,Multifamily Housing,600537,54.6
Philadelphia,261,Office,488465,56.8
Philadelphia,262,Multifamily Housing,180882,47.4
Philadelphia,263,Multifamily Housing,140000,31
Philadelphia,264,K-12 School,145000,110.3
Philadelphia,265,Multifamily Housing,102485,61.2
Philadelphia,266,Multifamily Housing,332245,39.1
Philadelphia,267,Multifamily Housing,800000,38.9
Philadelphia,268,K-12 School,88915,37
Philadelphia,269,K-12 School,91000,42.2
Philadelphia,270,Multifamily Housing,279109,74.9
Philadelphia,271,Office,842566,73.5
Philadelphia,272,Multifamily Housing,270880,46.7
Philadelphia,273,K-12 School,149810,36
Philadelphia,274,Multifamily Housing,665000,43.3
Philadelphia,275,K-12 School,97261,99.3
Philadelphia,276,Multifamily Housing,125994,79.8
Philadelphia,277,Multifamily Housing,50652,58.7
Philadelphia,278,Multifamily Housing,455000,66.4
Philadelphia,279,Multifamily Housing,58000,19.9
Philadelphia,280,Multifamily Housing,11620,10.8
Philadelphia,281,Multifamily Housing,79355,46.7
Philadelphia,282,K-12 School,73000,77.3
Philadelphia,283,Multifamily Housing,64872,60.1
Philadelphia,284,K-12 School,129264,88.9
Philadelphia,285,Office,91810,143.3
Philadelphia,286,Office,665649,155.4
Philadelphia,287,K-12 School,99864,214.2
Philadelphia,288,Multifamily Housing,500000,57.7
Philadelphia,289,K-12 School,74500,62.7
Philadelphia,290,Office,1088584,56.9
Philadelphia,291,Multifamily Housing,59626,38.3
Philadelphia,292,Multifamily Housing,56530,30.1
Philadelphia,293,Multifamily Housing,60984,91.6
Philadelphia,294,Office,1022084,70.1
Philadelphia,295,K-12 School,149500,62.7
Philadelphia,296,Office,82852,63.3
Philadelphia,297,Multifamily Housing,433600,73.9
Philadelphia,298,K-12 School,74000,26.9
Philadelphia,299,Multifamily Housing,192780,125.8
Philadelphia,300,Multifamily Housing,167542,53
Philadelphia,301,Multifamily Housing,92077,47
Philadelphia,302,Multifamily Housing,278926,67.3
Philadelphia,303,Multifamily Housing,573027,83.5
Philadelphia,304,K-12 School,950825,76.5
Philadelphia,305,Multifamily Housing,77963,3.2
Philadelphia,306,Multifamily Housing,128337,82.7
Philadelphia,307,Multifamily Housing,64677,27.2
Philadelphia,308,Multifamily Housing,155157,53.2
Philadelphia,309,Multifamily Housing,180700,41.2
Philadelphia,310,K-12 School,78000,92.9
Philadelphia,311,K-12 School,108000,56.1
Philadelphia,312,Multifamily Housing,51360,44
Philadelphia,313,Multifamily Housing,107879,153.9
Philadelphia,314,Multifamily Housing,216723,80
Philadelphia,315,K-12 School,66685,169.5
Philadelphia,316,Multifamily Housing,112032,48.2
Philadelphia,317,Office,120943,57.3
Philadelphia,318,K-12 School,312395,85.3
Philadelphia,319,Multifamily Housing,85253,84.3
Philadelphia,320,Multifamily Housing,598137,64.7
Philadelphia,321,Multifamily Housing,61000,54.8
Philadelphia,322,K-12 School,120000,409.9
Philadelphia,323,K-12 School,331440,54.6
Philadelphia,324,Multifamily Housing,213225,59.7
Philadelphia,325,Multifamily Housing,39155,52.3
Philadelphia,326,Multifamily Housing,320000,68.4
Philadelphia,327,Multifamily Housing,337140,81.9
Philadelphia,328,Office,83059,71.1
Philadelphia,329,Multifamily Housing,77497,81.7
Philadelphia,330,Multifamily Housing,315660,53
Philadelphia,331,K-12 School,109651,85.5
Philadelphia,332,K-12 School,74557,94.9
Philadelphia,333,Multifamily Housing,69894,39.7
Philadelphia,334,Multifamily Housing,58893,98.9
Philadelphia,335,Multifamily Housing,53310,28.1
Philadelphia,336,Office,50456,92.8
Philadelphia,337,K-12 School,83460,143.3
Philadelphia,338,K-12 School,108550,41
Philadelphia,339,Multifamily Housing,103673,124.2
Philadelphia,340,Multifamily Housing,85000,50.5
Philadelphia,341,Multifamily Housing,430018,71.1
Philadelphia,342,Multifamily Housing,141871,112.3
Philadelphia,343,Multifamily Housing,669781,213
Philadelphia,344,K-12 School,96000,43.6
Philadelphia,345,K-12 School,59000,38.2
Philadelphia,346,Multifamily Housing,325000,43.5
Philadelphia,347,Multifamily Housing,52500,32
Philadelphia,348,Multifamily Housing,747444,85
Philadelphia,349,Multifamily Housing,322265,60.7
Philadelphia,350,K-12 School,82000,48.6
Philadelphia,351,Multifamily Housing,54015,35
Philadelphia,352,Office,52043,167.9
Philadelphia,353,Office,75495,63.3
Philadelphia,354,Multifamily Housing,62003,58.6
Philadelphia,355,Office,718162,72.9
Philadelphia,356,K-12 School,57200,33.1
Philadelphia,357,Multifamily Housing,437034,122.2
Philadelphia,358,Multifamily Housing,66104,29.7
Philadelphia,359,Multifamily Housing,61845,63.8
Philadelphia,360,Multifamily Housing,72300,37
Philadelphia,361,Office,214486,83.2
Philadelphia,362,Multifamily Housing,115719,83.1
Philadelphia,363,Office,98597,127
Philadelphia,364,Multifamily Housing,196225,60.4
Philadelphia,365,Multifamily Housing,240000,34.1
Philadelphia,366,Office,105000,79.4
Philadelphia,367,Office,870921,85.8
Philadelphia,368,Multifamily Housing,221820,32.4
Philadelphia,369,Multifamily Housing,66448,56.5
Philadelphia,370,Multifamily Housing,109374,51.4
Philadelphia,371,Multifamily Housing,160000,28.6
Philadelphia,372,Multifamily Housing,198064,43.9
Philadelphia,373,Multifamily Housing,663502,42.3
Philadelphia,374,K-12 School,71000,67.3
Philadelphia,375,Multifamily Housing,59707,29.8
Philadelphia,376,Office,50601,118.1
Philadelphia,377,Multifamily Housing,283000,92.4
Philadelphia,378,K-12 School,84000,75.6
Philadelphia,379,Multifamily Housing,165000,41.3
Philadelphia,380,Multifamily Housing,93400,75.7
Philadelphia,381,K-12 School,76630,70.7
Philadelphia,382,K-12 School,56000,324.9
Philadelphia,383,K-12 School,98500,73.1
Philadelphia,384,Multifamily Housing,123850,20.6
Philadelphia,385,K-12 School,71000,38.2
Philadelphia,386,Multifamily Housing,1195034,53.5
Philadelphia,387,Office,163836,43
Philadelphia,388,Office,615574,68.4
Philadelphia,389,Multifamily Housing,116000,32.4
Philadelphia,390,Office,87000,43.8
Philadelphia,391,Multifamily Housing,298032,103.9
Philadelphia,392,Multifamily Housing,50248,40.1
Philadelphia,393,K-12 School,70000,67.2
Philadelphia,394,Multifamily Housing,54648,56.7
Philadelphia,395,Multifamily Housing,85975,23.7
Philadelphia,396,K-12 School,85000,72
Philadelphia,397,Multifamily Housing,59000,24.2
Philadelphia,398,K-12 School,140000,58.3
Philadelphia,399,K-12 School,56394,52.2
Philadelphia,400,Multifamily Housing,50000,53.1
Philadelphia,401,Office,238493,100.5
Philadelphia,402,Multifamily Housing,67900,43.5
Philadelphia,403,Multifamily Housing,62925,37.3
Philadelphia,404,Multifamily Housing,58000,82.5
Philadelphia,405,Multifamily Housing,210222,40.1
Philadelphia,406,Multifamily Housing,79923,46.1
Philadelphia,407,Multifamily Housing,56000,44.6
Philadelphia,408,Multifamily Housing,78000,40.1
Philadelphia,409,K-12 School,66000,247.3
Philadelphia,410,Office,57568,115.7
Philadelphia,411,Office,95000,71.7
Philadelphia,412,Multifamily Housing,148000,50.4
Philadelphia,413,Multifamily Housing,80740,48
Philadelphia,414,Multifamily Housing,22103,35.2
Philadelphia,415,K-12 School,80000,59.2
Philadelphia,416,Multifamily Housing,506636,45.1
Philadelphia,417,Office,60464,65.3
Philadelphia,418,Office,54666,162.9
Philadelphia,419,Multifamily Housing,285150,53.5
Philadelphia,420,Multifamily Housing,89535,45.4
Philadelphia,421,Multifamily Housing,76000,24
Philadelphia,422,Multifamily Housing,208761,70.5
Philadelphia,423,Multifamily Housing,60000,66.7
Philadelphia,424,Multifamily Housing,95548,87.2
Philadelphia,425,Multifamily Housing,119000,58.5
Philadelphia,426,K-12 School,61000,127.7
Philadelphia,427,K-12 School,171922,118.5
Philadelphia,428,Office,77500,6.6
Philadelphia,429,Multifamily Housing,70309,57.4
Philadelphia,430,Office,58372,60.3
Philadelphia,431,Office,92000,6.2
Philadelphia,432,Office,61240,37.4
Philadelphia,433,Multifamily Housing,126109,55.4
Philadelphia,434,K-12 School,67000,33.8
Philadelphia,435,K-12 School,62000,16.7
Philadelphia,436,K-12 School,53000,101.8
Philadelphia,437,K-12 School,180000,56.7
Philadelphia,438,K-12 School,72000,93.9
Philadelphia,439,K-12 School,69630,50.6
Philadelphia,440,K-12 School,61320,100.7
Philadelphia,441,Multifamily Housing,87000,48.6
Philadelphia,442,K-12 School,121579,120.3
Philadelphia,443,K-12 School,118000,173.5
Philadelphia,444,Office,788107,78
Philadelphia,445,Office,1041889,57.4
Philadelphia,446,Multifamily Housing,478494,43.9
Philadelphia,447,K-12 School,73000,75.9
Philadelphia,448,Multifamily Housing,271774,51.6
Philadelphia,449,Office,932088,68.4
Philadelphia,450,Multifamily Housing,356003,49.4
Philadelphia,451,Office,610065,61.6
Philadelphia,452,Multifamily Housing,295400,49.2
Philadelphia,453,Office,105169,71.7
Philadelphia,454,Multifamily Housing,55000,80.5
Philadelphia,455,Multifamily Housing,120300,8.9
Philadelphia,456,K-12 School,83894,108.4
Philadelphia,457,Multifamily Housing,272255,34.4
Philadelphia,458,Multifamily Housing,131317,29.3
Philadelphia,459,K-12 School,308325,84.6
Philadelphia,460,Multifamily Housing,458693,54.9
Philadelphia,461,Multifamily Housing,78000,58.4
Philadelphia,462,K-12 School,66482,90.8
Philadelphia,463,K-12 School,204093,49.6
Philadelphia,464,K-12 School,88317,63.7
Philadelphia,465,K-12 School,79933,103.6
Philadelphia,466,Multifamily Housing,68815,10.5
Philadelphia,467,Multifamily Housing,78750,77
Philadelphia,468,K-12 School,71440,84.4
Philadelphia,469,Office,207000,171.1
Philadelphia,470,Office,548371,63.8
Philadelphia,471,K-12 School,77500,73
Philadelphia,472,Multifamily Housing,63000,32.2
Philadelphia,473,Office,241831,87.8
Philadelphia,474,K-12 School,68076,133.5
Philadelphia,475,Multifamily Housing,53000,35.5
Philadelphia,476,Multifamily Housing,67000,37.9
Philadelphia,477,K-12 School,221000,16.4
Philadelphia,478,Multifamily Housing,672682,30.4
Philadelphia,479,Multifamily Housing,90842,40.2
Philadelphia,480,K-12 School,320920,68.9
Philadelphia,481,Multifamily Housing,63838,122.6
Philadelphia,482,Multifamily Housing,132500,50.6
Philadelphia,483,Multifamily Housing,57209,47.7
Philadelphia,484,Multifamily Housing,165000,57.6
Philadelphia,485,Multifamily Housing,140363,71.5
Philadelphia,486,Multifamily Housing,33600,84.6
Philadelphia,487,Multifamily Housing,103000,34.9
Philadelphia,488,Multifamily Housing,489553,45.8
Philadelphia,489,K-12 School,101640,82.7
Philadelphia,490,K-12 School,83197,79
Philadelphia,491,Multifamily Housing,368221,79.3
Philadelphia,492,K-12 School,100012,30
Philadelphia,493,K-12 School,292229,108
Philadelphia,494,Multifamily Housing,176000,36.5
Philadelphia,495,Multifamily Housing,359504,38.4
Philadelphia,496,Multifamily Housing,55985,69.1
Philadelphia,497,Multifamily Housing,83999,37.3
Philadelphia,498,Office,232097,47.8
Philadelphia,499,Multifamily Housing,30000,98.8
Philadelphia,500,Office,65000,122.5
Philadelphia,501,K-12 School,72200,210.8
Philadelphia,502,K-12 School,153961,55.3
Philadelphia,503,K-12 School,119250,65.8
Philadelphia,504,K-12 School,99420,72.3
Philadelphia,505,K-12 School,44500,44.6
Philadelphia,506,K-12 School,62251,59
Philadelphia,507,K-12 School,91008,32.8
Philadelphia,508,K-12 School,80088,57.7
Philadelphia,509,Multifamily Housing,450000,54.8
Philadelphia,510,K-12 School,92275,160.6
Philadelphia,511,Multifamily Housing,546793,79.6
Philadelphia,512,Office,90817,99.5
Philadelphia,513,Multifamily Housing,430880,39
Philadelphia,514,Office,60607,94.9
Philadelphia,515,Office,117848,79.2
Philadelphia,516,Office,230142,42.7
Philadelphia,517,K-12 School,89247,43.4
Philadelphia,518,K-12 School,62100,148.9
Philadelphia,519,Office,61589,173.2
Philadelphia,520,Office,126339,35.7
Philadelphia,521,Multifamily Housing,71993,38.6
Philadelphia,522,Multifamily Housing,81726,66.1
Philadelphia,523,Multifamily Housing,52000,78
Philadelphia,524,Multifamily Housing,387117,73.1
Philadelphia,525,Multifamily Housing,263630,64.9
Philadelphia,526,Office,189262,72.3
Philadelphia,527,Office,72250,48.9
Philadelphia,528,Multifamily Housing,278163,63.4
Philadelphia,529,Office,71686,39
Philadelphia,530,Office,225688,84.3
Philadelphia,531,K-12 School,56600,65.1
Philadelphia,532,Office,355250,106.7
Philadelphia,533,K-12 School,66000,52.6
Philadelphia,534,Multifamily Housing,261035,90.4
Philadelphia,535,Office,155715,254.3
Philadelphia,536,Office,165000,101.6
Philadelphia,537,Multifamily Housing,506548,32.9
Philadelphia,538,Multifamily Housing,140000,103.1
Philadelphia,539,K-12 School,67938,75.1
Philadelphia,540,Office,75176,148.2
Philadelphia,541,Multifamily Housing,157304,25.2
Philadelphia,542,Multifamily Housing,56784,84.8
Philadelphia,543,Office,52306,89.3
Philadelphia,544,Multifamily Housing,208750,39.2
Philadelphia,545,Multifamily Housing,268381,98.7
Philadelphia,546,Multifamily Housing,368612,104
Philadelphia,547,Office,127785,49.7
Philadelphia,548,Office,67084,138.2
Philadelphia,549,Multifamily Housing,806870,48.6
Philadelphia,550,Office,126300,58.4
Philadelphia,551,Multifamily Housing,240000,98.8
Philadelphia,552,Office,186328,77.3
Philadelphia,553,Multifamily Housing,460810,40.2
Philadelphia,554,Multifamily Housing,173160,55.1
Philadelphia,555,K-12 School,88320,62.8
