city,prop_id,facility_type,floor_area,site_eui
Boston,386,Multifamily Housing,288433,49.8
Boston,387,Multifamily Housing,239667,57.6
Boston,388,Office,68729,44.6
Boston,389,Multifamily Housing,104278,61
Boston,390,Office,127689,116.7
Boston,391,Multifamily Housing,56000,102.2
Boston,392,Multifamily Housing,70000,80.7
Boston,393,K-12 School,37452,77.5
Boston,394,Multifamily Housing,43716,56.8
Boston,395,Multifamily Housing,193000,47.8
Boston,396,Multifamily Housing,165000,31.6
Boston,397,Multifamily Housing,43803,45.1
Boston,398,Multifamily Housing,43066,42.4
Boston,399,Office,221299,114.2
Boston,400,K-12 School,194260,87.5
Boston,401,Multifamily Housing,132000,65.8
Boston,402,Multifamily Housing,65350,64.5
Boston,403,Multifamily Housing,14860,78.1
Boston,404,Multifamily Housing,40782,109.1
Boston,405,Multifamily Housing,72186,63.5
Boston,406,Multifamily Housing,117921,11.5
Boston,407,Office,34075,60.8
Boston,408,Office,49494,129
Boston,409,K-12 School,320000,94.9
Boston,410,Multifamily Housing,14640,59.6
Boston,411,Multifamily Housing,14640,57
Boston,412,Multifamily Housing,15068,87.6
Boston,413,Multifamily Housing,15068,87.9
Boston,414,Multifamily Housing,209103,6.1
Boston,415,Multifamily Housing,112888,3.6
Boston,416,Multifamily Housing,35000,96.9
Boston,417,Multifamily Housing,174700,121.3
Boston,418,Multifamily Housing,29682,52.1
Boston,419,Multifamily Housing,30241,62.1
Boston,420,Multifamily Housing,33332,48.5
Boston,421,K-12 School,33128,64.4
Boston,422,Multifamily Housing,873348,33.4
Boston,423,Multifamily Housing,86900,68.6
Boston,424,K-12 School,216213,42.3
Boston,425,Multifamily Housing,270000,71
Boston,426,Multifamily Housing,39006,87.7
Boston,427,Multifamily Housing,108260,70.4
Boston,428,Multifamily Housing,45111,69.4
Boston,429,Office,53500,144.9
Boston,430,Multifamily Housing,4814,74.6
Boston,431,Office,184032,42.3
Boston,432,K-12 School,202304,94.4
Boston,433,Multifamily Housing,49542,83.5
Boston,434,Multifamily Housing,106921,42.6
Boston,435,Multifamily Housing,24000,4.5
Boston,436,Multifamily Housing,137291,48.2
Boston,437,Multifamily Housing,113315,120.4
Boston,438,K-12 School,97349,76.7
Boston,439,Multifamily Housing,26070,116.7
Boston,440,Multifamily Housing,50000,54.2
Boston,441,Multifamily Housing,147560,73.2
Boston,442,K-12 School,14435,65.7
